episode,frames,pipes
11598,97,1
11599,188,4
11600,190,4
11601,61,0
11602,210,4
11603,65,1
11604,61,0
11605,61,0
11606,61,0
11607,180,4
11608,257,6
11609,61,0
11610,174,3
11611,210,4
11612,61,0
11613,47,0
11614,210,4
11615,134,2
11616,61,0
11617,61,0
11618,76,1
11619,66,1
11620,41,0
11621,595,15
11622,174,3
11623,61,0
11624,210,4
11625,97,1
11626,133,2
11627,210,4
11628,113,2
11629,61,0
11630,106,2
11631,61,0
11632,61,0
11633,97,1
11634,210,4
11635,61,0
11636,61,0
11637,61,0
11638,61,0
11639,97,1
11640,61,0
11641,61,0
11642,174,3
11643,61,0
11644,133,2
11645,61,0
11646,61,0
11647,97,1
11648,513,12
11649,97,1
11650,61,0
11651,400,9
11652,104,2
11653,61,0
11654,174,3
11655,105,2
11656,287,6
11657,61,0
11658,210,4
11659,61,0
11660,133,2
11661,62,0
11662,61,0
11663,174,3
11664,61,0
11665,61,0
11666,61,0
11667,61,0
11668,61,0
11669,133,2
11670,487,12
11671,61,0
11672,190,4
11673,210,4
11674,61,0
11675,67,1
11676,61,0
11677,97,1
11678,61,0
11679,64,0
11680,133,2
11681,106,2
11682,61,0
11683,97,1
11684,97,1
11685,149,3
11686,61,0
11687,108,2
11688,97,1
11689,133,2
11690,97,1
11691,61,0
11692,287,6
11693,61,0
11694,174,3
11695,189,4
11696,61,0
11697,61,0
11698,61,0
11699,174,3
11700,400,9
11701,210,4
11702,61,0
11703,72,1
11704,61,0
11705,61,0
11706,61,0
11707,61,0
11708,184,4
11709,124,2
11710,210,4
11711,133,2
11712,61,0
11713,61,0
11714,67,1
11715,44,0
11716,61,0
11717,61,0
11718,133,2
11719,133,2
11720,61,0
11721,61,0
11722,210,4
11723,287,6
11724,133,2
11725,61,0
11726,133,2
11727,294,7
11728,210,4
11729,185,4
11730,61,0
11731,187,4
11732,254,6
11733,61,0
11734,97,1
11735,61,0
11736,73,1
11737,61,0
11738,246,5
11739,76,1
11740,188,4
11741,97,1
11742,61,0
11743,61,0
11744,400,9
11745,61,0
11746,76,1
11747,472,11
11748,68,1
11749,54,0
11750,61,0
11751,210,4
11752,133,2
11753,97,1
11754,61,0
11755,61,0
11756,97,1
11757,219,5
11758,61,0
11759,71,1
11760,61,0
11761,219,5
11762,65,1
11763,249,5
11764,359,8
11765,187,4
11766,97,1
11767,61,0
11768,97,1
11769,97,1
11770,99,1
11771,61,0
11772,168,3
11773,64,0
11774,61,0
11775,174,3
11776,69,1
11777,61,0
11778,133,2
11779,61,0
11780,61,0
11781,61,0
11782,61,0
11783,323,7
11784,174,3
11785,62,0
11786,97,1
11787,61,0
11788,68,1
11789,359,8
11790,61,0
11791,216,5
11792,61,0
11793,61,0
11794,61,0
11795,61,0
11796,133,2
11797,210,4
11798,97,1
11799,60,0
11800,61,0
11801,59,0
11802,210,4
11803,176,3
11804,246,5
11805,97,1
11806,61,0
11807,64,0
11808,64,0
11809,175,3
11810,182,4
11811,61,0
11812,293,7
11813,69,1
11814,61,0
11815,61,0
11816,61,0
11817,61,0
11818,210,4
11819,108,2
11820,133,2
11821,105,2
11822,61,0
11823,323,7
11824,133,2
11825,61,0
11826,61,0
11827,174,3
11828,61,0
11829,64,0
11830,323,7
11831,61,0
11832,133,2
11833,97,1
11834,102,2
11835,133,2
11836,61,0
11837,97,1
11838,139,3
11839,61,0
11840,133,2
11841,61,0
11842,323,7
11843,64,0
11844,61,0
11845,61,0
11846,157,3
11847,137,3
11848,133,2
11849,287,6
11850,61,0
11851,105,2
11852,174,3
11853,66,1
11854,107,2
11855,133,2
11856,287,6
11857,97,1
11858,61,0
11859,133,2
11860,41,0
11861,133,2
11862,61,0
11863,97,1
11864,133,2
11865,174,3
11866,246,5
11867,174,3
11868,61,0
11869,61,0
11870,61,0
11871,108,2
11872,210,4
11873,210,4
11874,61,0
11875,61,0
11876,43,0
11877,97,1
11878,210,4
11879,61,0
11880,61,0
11881,174,3
11882,107,2
11883,61,0
11884,61,0
11885,366,9
11886,61,0
11887,61,0
11888,68,1
11889,136,2
11890,133,2
11891,174,3
11892,61,0
11893,63,0
11894,137,3
11895,50,0
11896,97,1
11897,98,1
11898,71,1
11899,301,7
11900,254,6
11901,61,0
11902,210,4
11903,61,0
11904,110,2
11905,97,1
11906,97,1
11907,68,1
11908,210,4
11909,133,2
11910,61,0
11911,44,0
11912,66,1
11913,287,6
11914,61,0
11915,61,0
11916,133,2
11917,174,3
11918,61,0
11919,97,1
11920,97,1
11921,97,1
11922,61,0
11923,61,0
11924,64,0
11925,61,0
11926,61,0
11927,97,1
11928,61,0
11929,61,0
11930,97,1
11931,61,0
11932,135,2
11933,39,0
11934,69,1
11935,133,2
11936,65,1
11937,174,3
11938,67,1
11939,210,4
11940,97,1
11941,97,1
11942,61,0
11943,174,3
11944,61,0
11945,38,0
11946,74,1
11947,61,0
11948,236,5
11949,61,0
11950,176,3
11951,97,1
11952,44,0
11953,174,3
11954,61,0
11955,97,1
11956,69,1
11957,73,1
11958,61,0
11959,174,3
11960,69,1
11961,113,2
11962,61,0
11963,63,0
11964,513,12
11965,61,0
11966,61,0
11967,174,3
11968,100,1
11969,40,0
11970,210,4
11971,181,4
11972,142,3
11973,137,3
11974,76,1
11975,61,0
11976,66,1
11977,133,2
11978,298,7
11979,61,0
11980,61,0
11981,133,2
11982,61,0
11983,97,1
11984,61,0
11985,148,3
11986,61,0
11987,98,1
11988,49,0
11989,61,0
11990,174,3
11991,210,4
11992,61,0
11993,61,0
11994,174,3
11995,68,1
11996,61,0
11997,94,1
11998,61,0
11999,97,1
12000,97,1
12001,323,7
12002,140,3
12003,97,1
12004,61,0
12005,287,6
12006,61,0
12007,66,1
12008,61,0
12009,97,1
12010,97,1
12011,61,0
12012,97,1
12013,67,1
12014,103,2
12015,102,2
12016,61,0
12017,61,0
12018,61,0
12019,61,0
12020,101,2
12021,97,1
12022,210,4
12023,61,0
12024,61,0
12025,133,2
12026,61,0
12027,97,1
12028,61,0
12029,61,0
12030,97,1
12031,39,0
12032,71,1
12033,97,1
12034,210,4
12035,323,7
12036,61,0
12037,97,1
12038,61,0
12039,174,3
12040,97,1
12041,104,2
12042,174,3
12043,49,0
12044,66,1
12045,61,0
12046,61,0
12047,61,0
12048,43,0
12049,61,0
12050,133,2
12051,61,0
12052,177,3
12053,174,3
12054,188,4
12055,61,0
12056,174,3
12057,61,0
12058,66,1
12059,65,1
12060,133,2
12061,61,0
12062,97,1
12063,174,3
12064,61,0
12065,139,3
12066,61,0
12067,133,2
12068,105,2
12069,174,3
12070,97,1
12071,182,4
12072,294,7
12073,295,7
12074,174,3
12075,323,7
12076,105,2
12077,174,3
12078,359,8
12079,133,2
12080,97,1
12081,61,0
12082,61,0
12083,40,0
12084,97,1
12085,174,3
12086,97,1
12087,74,1
12088,61,0
12089,174,3
12090,400,9
12091,63,0
12092,182,4
12093,113,2
12094,72,1
12095,61,0
12096,61,0
12097,133,2
12098,174,3
12099,61,0
12100,61,0
12101,61,0
12102,61,0
12103,97,1
12104,174,3
12105,301,7
12106,210,4
12107,61,0
12108,141,3
12109,97,1
12110,97,1
12111,162,3
12112,246,5
12113,41,0
12114,106,2
12115,61,0
12116,133,2
12117,97,1
12118,61,0
12119,61,0
12120,64,0
12121,246,5
12122,49,0
12123,61,0
12124,174,3
12125,61,0
12126,44,0
12127,400,9
12128,61,0
12129,220,5
12130,66,1
12131,97,1
12132,74,1
12133,97,1
12134,61,0
12135,61,0
12136,61,0
12137,61,0
12138,108,2
12139,61,0
12140,126,2
12141,74,1
12142,61,0
12143,98,1
12144,61,0
12145,61,0
12146,174,3
12147,61,0
12148,61,0
12149,97,1
12150,61,0
12151,210,4
12152,298,7
12153,62,0
12154,61,0
12155,74,1
12156,64,0
12157,97,1
12158,61,0
12159,97,1
12160,210,4
12161,133,2
12162,70,1
12163,61,0
12164,61,0
12165,61,0
12166,246,5
12167,61,0
12168,98,1
12169,130,2
12170,61,0
12171,65,1
12172,133,2
12173,65,1
12174,97,1
12175,61,0
12176,133,2
12177,97,1
12178,61,0
12179,97,1
12180,61,0
12181,61,0
12182,216,5
12183,61,0
12184,61,0
12185,61,0
12186,61,0
12187,249,5
12188,174,3
12189,108,2
12190,61,0
12191,61,0
12192,76,1
12193,97,1
12194,133,2
12195,61,0
12196,211,4
12197,97,1
12198,104,2
12199,42,0
12200,61,0
12201,287,6
12202,97,1
12203,61,0
12204,97,1
12205,69,1
12206,174,3
12207,110,2
12208,97,1
12209,61,0
12210,174,3
12211,61,0
12212,61,0
12213,133,2
12214,51,0
12215,104,2
12216,359,8
12217,75,1
12218,61,0
12219,174,3
12220,97,1
12221,133,2
12222,61,0
12223,61,0
12224,133,2
12225,61,0
12226,210,4
12227,61,0
12228,61,0
12229,133,2
12230,61,0
12231,61,0
12232,156,3
12233,436,10
12234,174,3
12235,61,0
12236,272,6
12237,61,0
12238,61,0
12239,61,0
12240,61,0
12241,176,3
12242,61,0
12243,101,2
12244,97,1
12245,133,2
12246,61,0
12247,61,0
12248,97,1
12249,61,0
12250,97,1
12251,61,0
12252,210,4
12253,61,0
12254,61,0
12255,100,1
12256,61,0
12257,133,2
12258,174,3
12259,247,5
12260,138,3
12261,45,0
12262,97,1
12263,61,0
12264,61,0
12265,110,2
12266,113,2
12267,61,0
12268,145,3
12269,61,0
12270,61,0
12271,174,3
12272,408,10
12273,42,0
12274,133,2
12275,97,1
12276,142,3
12277,97,1
12278,61,0
12279,97,1
12280,72,1
12281,61,0
12282,61,0
12283,210,4
12284,68,1
12285,39,0
12286,61,0
12287,61,0
12288,141,3
12289,61,0
12290,61,0
12291,97,1
12292,61,0
12293,189,4
12294,133,2
12295,133,2
12296,61,0
12297,61,0
12298,174,3
12299,97,1
12300,255,6
12301,133,2
12302,70,1
12303,61,0
12304,216,5
12305,97,1
12306,61,0
12307,133,2
12308,97,1
12309,97,1
12310,61,0
12311,61,0
12312,97,1
12313,148,3
12314,61,0
12315,61,0
12316,61,0
12317,61,0
12318,210,4
12319,250,6
12320,104,2
12321,61,0
12322,210,4
12323,246,5
12324,246,5
12325,104,2
12326,323,7
12327,61,0
12328,174,3
12329,71,1
12330,411,10
12331,69,1
12332,174,3
12333,549,13
12334,210,4
12335,189,4
12336,210,4
12337,61,0
12338,74,1
12339,61,0
12340,97,1
12341,97,1
12342,148,3
12343,61,0
12344,133,2
12345,56,0
12346,133,2
12347,61,0
12348,62,0
12349,472,11
12350,61,0
12351,337,8
12352,133,2
12353,174,3
12354,63,0
12355,133,2
12356,133,2
12357,61,0
12358,210,4
12359,61,0
12360,61,0
12361,61,0
12362,61,0
12363,61,0
12364,210,4
12365,359,8
12366,61,0
12367,167,3
12368,45,0
12369,97,1
12370,287,6
12371,61,0
12372,246,5
12373,61,0
12374,45,0
12375,61,0
12376,104,2
12377,246,5
12378,61,0
12379,61,0
12380,61,0
12381,97,1
12382,391,9
12383,61,0
12384,287,6
12385,61,0
12386,71,1
12387,174,3
12388,174,3
12389,61,0
12390,174,3
12391,287,6
12392,61,0
12393,210,4
12394,110,2
12395,61,0
12396,97,1
12397,97,1
12398,133,2
12399,61,0
12400,133,2
12401,61,0
12402,246,5
12403,61,0
12404,127,2
12405,54,0
12406,61,0
12407,133,2
12408,63,0
12409,97,1
12410,210,4
12411,61,0
12412,61,0
12413,179,4
12414,65,1
12415,75,1
12416,46,0
12417,359,8
12418,39,0
12419,97,1
12420,61,0
12421,133,2
12422,210,4
12423,174,3
12424,61,0
12425,52,0
12426,246,5
12427,246,5
12428,44,0
12429,61,0
12430,97,1
12431,61,0
12432,61,0
12433,374,9
12434,97,1
12435,61,0
12436,246,5
12437,61,0
12438,133,2
12439,52,0
12440,359,8
12441,61,0
12442,62,0
12443,246,5
12444,97,1
12445,97,1
12446,97,1
12447,97,1
12448,61,0
12449,66,1
12450,61,0
12451,97,1
12452,287,6
12453,133,2
12454,133,2
12455,61,0
12456,61,0
12457,63,0
12458,97,1
12459,359,8
12460,97,1
12461,61,0
12462,61,0
12463,246,5
12464,61,0
12465,174,3
12466,65,1
12467,329,8
12468,174,3
12469,274,6
12470,61,0
12471,61,0
12472,61,0
12473,436,10
12474,61,0
12475,97,1
12476,61,0
12477,133,2
12478,61,0
12479,97,1
12480,62,0
12481,65,1
12482,174,3
12483,61,0
12484,140,3
12485,61,0
12486,179,4
12487,97,1
12488,61,0
12489,488,12
12490,61,0
12491,61,0
12492,70,1
12493,287,6
12494,61,0
12495,174,3
12496,61,0
12497,97,1
12498,140,3
12499,61,0
12500,61,0
12501,97,1
12502,61,0
12503,133,2
12504,52,0
12505,61,0
12506,61,0
12507,61,0
12508,61,0
12509,71,1
12510,61,0
12511,97,1
12512,61,0
12513,61,0
12514,97,1
12515,133,2
12516,174,3
12517,61,0
12518,253,6
12519,177,3
12520,61,0
12521,61,0
12522,73,1
12523,61,0
12524,61,0
12525,97,1
12526,97,1
12527,213,4
12528,61,0
12529,97,1
12530,61,0
12531,61,0
12532,61,0
12533,69,1
12534,61,0
12535,102,2
12536,97,1
12537,133,2
12538,61,0
12539,61,0
12540,246,5
12541,133,2
12542,400,9
12543,61,0
12544,61,0
12545,61,0
12546,43,0
12547,70,1
12548,133,2
12549,97,1
12550,97,1
12551,246,5
12552,97,1
12553,97,1
12554,61,0
12555,63,0
12556,288,6
12557,61,0
12558,97,1
12559,61,0
12560,61,0
12561,246,5
12562,99,1
12563,61,0
12564,61,0
12565,174,3
12566,133,2
12567,133,2
12568,133,2
12569,61,0
12570,61,0
12571,174,3
12572,61,0
12573,133,2
12574,61,0
12575,62,0
12576,174,3
12577,61,0
12578,66,1
12579,97,1
12580,323,7
12581,246,5
12582,140,3
12583,97,1
12584,97,1
12585,133,2
12586,174,3
12587,61,0
12588,61,0
12589,210,4
12590,51,0
12591,70,1
12592,61,0
12593,174,3
12594,97,1
12595,359,8
12596,140,3
12597,61,0
12598,61,0
12599,61,0
12600,133,2
12601,61,0
12602,77,1
12603,61,0
12604,61,0
12605,97,1
12606,133,2
12607,111,2
12608,158,3
12609,61,0
12610,97,1
12611,68,1
12612,97,1
12613,68,1
12614,97,1
12615,174,3
12616,107,2
12617,133,2
12618,174,3
12619,74,1
12620,97,1
12621,174,3
12622,97,1
12623,97,1
12624,61,0
12625,97,1
12626,133,2
12627,97,1
12628,61,0
12629,210,4
12630,61,0
12631,209,4
12632,61,0
12633,61,0
12634,246,5
12635,61,0
12636,37,0
12637,133,2
12638,61,0
12639,61,0
12640,174,3
12641,133,2
12642,97,1
12643,108,2
12644,174,3
12645,61,0
12646,211,4
12647,97,1
12648,246,5
12649,61,0
12650,287,6
12651,61,0
12652,66,1
12653,133,2
12654,97,1
12655,73,1
12656,61,0
12657,108,2
12658,626,15
12659,61,0
12660,549,13
12661,49,0
12662,61,0
12663,61,0
12664,210,4
12665,65,1
12666,73,1
12667,180,4
12668,246,5
12669,99,1
12670,97,1
12671,61,0
12672,73,1
12673,174,3
12674,214,5
12675,174,3
12676,61,0
12677,44,0
12678,174,3
12679,184,4
12680,174,3
12681,97,1
12682,174,3
12683,133,2
12684,97,1
12685,68,1
12686,133,2
12687,61,0
12688,107,2
12689,66,1
12690,63,0
12691,299,7
12692,61,0
12693,61,0
12694,61,0
12695,133,2
12696,210,4
12697,97,1
12698,215,5
12699,77,1
12700,61,0
12701,246,5
12702,61,0
12703,246,5
12704,68,1
12705,210,4
12706,97,1
12707,210,4
12708,69,1
12709,101,2
12710,61,0
12711,224,5
12712,61,0
12713,61,0
12714,69,1
12715,210,4
12716,502,12
12717,133,2
12718,210,4
12719,61,0
12720,61,0
12721,61,0
12722,97,1
12723,133,2
12724,174,3
12725,148,3
12726,210,4
12727,61,0
12728,61,0
12729,68,1
12730,143,3
12731,97,1
12732,69,1
12733,61,0
12734,74,1
12735,97,1
12736,287,6
12737,68,1
12738,246,5
12739,61,0
12740,61,0
12741,104,2
12742,133,2
12743,254,6
12744,61,0
12745,73,1
12746,61,0
12747,61,0
12748,262,6
12749,113,2
12750,246,5
12751,75,1
12752,210,4
12753,61,0
12754,61,0
12755,97,1
12756,262,6
12757,97,1
12758,61,0
12759,75,1
12760,102,2
12761,61,0
12762,61,0
12763,61,0
12764,61,0
12765,69,1
12766,246,5
12767,210,4
12768,246,5
12769,61,0
12770,61,0
12771,174,3
12772,409,10
12773,210,4
12774,63,0
12775,112,2
12776,97,1
12777,159,3
12778,61,0
12779,161,3
12780,246,5
12781,133,2
12782,61,0
12783,61,0
12784,74,1
12785,145,3
12786,61,0
12787,61,0
12788,133,2
12789,133,2
12790,61,0
12791,448,11
12792,92,1
12793,61,0
12794,61,0
12795,76,1
12796,61,0
12797,99,1
12798,158,3
12799,61,0
12800,133,2
12801,122,2
12802,146,3
12803,61,0
12804,133,2
12805,185,4
12806,97,1
12807,61,0
12808,61,0
12809,225,5
12810,174,3
12811,185,4
12812,179,4
12813,101,2
12814,133,2
12815,211,4
12816,97,1
12817,210,4
12818,133,2
12819,61,0
12820,61,0
12821,174,3
12822,59,0
12823,323,7
12824,146,3
12825,287,6
12826,287,6
12827,246,5
12828,412,10
12829,74,1
12830,174,3
12831,145,3
12832,174,3
12833,549,13
12834,61,0
12835,61,0
12836,97,1
12837,61,0
12838,97,1
12839,97,1
12840,51,0
12841,61,0
12842,97,1
12843,212,4
12844,133,2
12845,61,0
12846,61,0
12847,137,3
12848,66,1
12849,61,0
12850,61,0
12851,133,2
12852,97,1
12853,174,3
12854,65,1
12855,61,0
12856,61,0
12857,61,0
12858,97,1
12859,61,0
12860,97,1
12861,61,0
12862,174,3
12863,97,1
12864,246,5
12865,61,0
12866,287,6
12867,140,3
12868,61,0
12869,61,0
12870,61,0
12871,62,0
12872,61,0
12873,61,0
12874,61,0
12875,210,4
12876,436,10
12877,61,0
12878,61,0
12879,61,0
12880,61,0
12881,133,2
12882,74,1
12883,303,7
12884,102,2
12885,174,3
12886,97,1
12887,61,0
12888,287,6
12889,61,0
12890,180,4
12891,97,1
12892,97,1
12893,66,1
12894,133,2
12895,142,3
12896,133,2
12897,182,4
12898,138,3
12899,174,3
12900,135,2
12901,61,0
12902,174,3
12903,40,0
12904,210,4
12905,97,1
12906,61,0
12907,61,0
12908,61,0
12909,61,0
12910,97,1
12911,100,1
12912,210,4
12913,133,2
12914,61,0
12915,97,1
12916,287,6
12917,452,11
12918,61,0
12919,64,0
12920,61,0
12921,62,0
12922,61,0
12923,99,1
12924,251,6
12925,97,1
12926,221,5
12927,61,0
12928,67,1
12929,61,0
12930,61,0
12931,45,0
12932,61,0
12933,210,4
12934,210,4
12935,61,0
12936,61,0
12937,66,1
12938,174,3
12939,287,6
12940,61,0
12941,97,1
12942,41,0
12943,61,0
12944,61,0
12945,61,0
12946,174,3
12947,136,2
12948,53,0
12949,61,0
12950,61,0
12951,400,9
12952,61,0
12953,97,1
12954,66,1
12955,61,0
12956,65,1
12957,97,1
12958,97,1
12959,97,1
12960,246,5
12961,61,0
12962,61,0
12963,61,0
12964,61,0
12965,61,0
12966,61,0
12967,61,0
12968,61,0
12969,67,1
12970,148,3
12971,63,0
12972,61,0
12973,287,6
12974,64,0
12975,52,0
12976,67,1
12977,97,1
12978,68,1
12979,74,1
12980,174,3
12981,133,2
12982,61,0
12983,61,0
12984,133,2
12985,45,0
12986,61,0
12987,443,11
12988,61,0
12989,359,8
12990,98,1
12991,210,4
12992,97,1
12993,287,6
12994,103,2
12995,61,0
12996,138,3
12997,61,0
12998,174,3
12999,359,8
13000,61,0
13001,61,0
13002,133,2
13003,252,6
13004,61,0
13005,145,3
13006,97,1
13007,174,3
13008,246,5
13009,61,0
13010,61,0
13011,472,11
13012,97,1
13013,61,0
13014,174,3
13015,146,3
13016,61,0
13017,190,4
13018,219,5
13019,61,0
13020,472,11
13021,174,3
13022,61,0
13023,102,2
13024,189,4
13025,61,0
13026,72,1
13027,174,3
13028,323,7
13029,361,8
13030,259,6
13031,102,2
13032,108,2
13033,106,2
13034,272,6
13035,97,1
13036,174,3
13037,246,5
13038,174,3
13039,98,1
13040,97,1
13041,41,0
13042,97,1
13043,133,2
13044,65,1
13045,246,5
13046,184,4
13047,184,4
13048,61,0
13049,460,11
13050,63,0
13051,61,0
13052,97,1
13053,97,1
13054,61,0
13055,61,0
13056,97,1
13057,61,0
13058,174,3
13059,88,1
13060,359,8
13061,107,2
13062,61,0
13063,210,4
13064,61,0
13065,61,0
13066,65,1
13067,61,0
13068,359,8
13069,61,0
13070,97,1
13071,61,0
13072,97,1
13073,436,10
13074,75,1
13075,174,3
13076,61,0
13077,61,0
13078,61,0
13079,73,1
13080,99,1
13081,97,1
13082,177,3
13083,44,0
13084,97,1
13085,61,0
13086,62,0
13087,210,4
13088,38,0
13089,133,2
13090,287,6
13091,210,4
13092,185,4
13093,246,5
13094,61,0
13095,61,0
13096,133,2
13097,61,0
13098,121,2
13099,185,4
13100,178,4
13101,61,0
13102,133,2
13103,97,1
13104,138,3
13105,61,0
13106,61,0
13107,61,0
13108,97,1
13109,61,0
13110,367,9
13111,66,1
13112,61,0
13113,182,4
13114,106,2
13115,61,0
13116,53,0
13117,61,0
13118,122,2
13119,61,0
13120,133,2
13121,239,5
13122,37,0
13123,61,0
13124,61,0
13125,246,5
13126,61,0
13127,61,0
13128,97,1
13129,287,6
13130,246,5
13131,61,0
13132,68,1
13133,61,0
13134,61,0
13135,61,0
13136,474,11
13137,67,1
13138,436,10
13139,323,7
13140,86,1
13141,287,6
13142,210,4
13143,67,1
13144,133,2
13145,47,0
13146,61,0
13147,61,0
13148,61,0
13149,133,2
13150,290,6
13151,61,0
13152,133,2
13153,287,6
13154,61,0
13155,549,13
13156,61,0
13157,138,3
13158,61,0
13159,359,8
13160,61,0
13161,74,1
13162,61,0
13163,97,1
13164,73,1
13165,61,0
13166,400,9
13167,222,5
13168,210,4
13169,61,0
13170,254,6
13171,61,0
13172,61,0
13173,210,4
13174,48,0
13175,61,0
13176,65,1
13177,174,3
13178,97,1
13179,61,0
13180,61,0
13181,65,1
13182,97,1
13183,61,0
13184,97,1
13185,37,0
13186,287,6
13187,63,0
13188,39,0
13189,176,3
13190,133,2
13191,409,10
13192,61,0
13193,174,3
13194,108,2
13195,359,8
13196,97,1
13197,61,0
13198,204,4
13199,61,0
13200,61,0
13201,133,2
13202,277,6
13203,140,3
13204,133,2
13205,174,3
13206,174,3
13207,174,3
13208,97,1
13209,133,2
13210,61,0
13211,287,6
13212,66,1
13213,61,0
13214,61,0
13215,61,0
13216,210,4
13217,61,0
13218,100,1
13219,43,0
13220,61,0
13221,68,1
13222,110,2
13223,61,0
13224,61,0
13225,61,0
13226,246,5
13227,53,0
13228,323,7
13229,331,8
13230,61,0
13231,61,0
13232,210,4
13233,97,1
13234,67,1
13235,65,1
13236,174,3
13237,61,0
13238,175,3
13239,61,0
13240,72,1
13241,63,0
13242,61,0
13243,61,0
13244,210,4
13245,133,2
13246,73,1
13247,133,2
13248,174,3
13249,108,2
13250,61,0
13251,359,8
13252,61,0
13253,61,0
13254,174,3
13255,61,0
13256,39,0
13257,61,0
13258,72,1
13259,97,1
13260,66,1
13261,246,5
13262,133,2
13263,336,8
13264,61,0
13265,40,0
13266,133,2
13267,62,0
13268,77,1
13269,246,5
13270,45,0
13271,74,1
13272,139,3
13273,287,6
13274,161,3
13275,61,0
13276,363,9
13277,102,2
13278,61,0
13279,133,2
13280,61,0
13281,48,0
13282,97,1
13283,61,0
13284,61,0
13285,61,0
13286,61,0
13287,258,6
13288,133,2
13289,61,0
13290,61,0
13291,61,0
13292,323,7
13293,158,3
13294,61,0
13295,61,0
13296,287,6
13297,69,1
13298,97,1
13299,323,7
13300,162,3
13301,97,1
13302,76,1
13303,61,0
13304,105,2
13305,97,1
13306,287,6
13307,187,4
13308,61,0
13309,210,4
13310,61,0
13311,110,2
13312,61,0
13313,61,0
13314,109,2
13315,174,3
13316,62,0
13317,101,2
13318,40,0
13319,133,2
13320,100,1
13321,61,0
13322,174,3
13323,246,5
13324,61,0
13325,61,0
13326,97,1
13327,97,1
13328,61,0
13329,110,2
13330,61,0
13331,287,6
13332,61,0
13333,113,2
13334,64,0
13335,97,1
13336,65,1
13337,246,5
13338,97,1
13339,61,0
13340,174,3
13341,51,0
13342,111,2
13343,172,3
13344,61,0
13345,61,0
13346,97,1
13347,61,0
13348,97,1
13349,61,0
13350,61,0
13351,61,0
13352,61,0
13353,174,3
13354,61,0
13355,97,1
13356,174,3
13357,59,0
13358,62,0
13359,62,0
13360,104,2
13361,61,0
13362,61,0
13363,61,0
13364,71,1
13365,61,0
13366,71,1
13367,61,0
13368,104,2
13369,583,14
13370,184,4
13371,61,0
13372,61,0
13373,97,1
13374,61,0
13375,97,1
13376,69,1
13377,400,9
13378,338,8
13379,61,0
13380,61,0
13381,87,1
13382,61,0
13383,97,1
13384,61,0
13385,199,4
13386,98,1
13387,61,0
13388,61,0
13389,210,4
13390,77,1
13391,105,2
13392,174,3
13393,61,0
13394,199,4
13395,97,1
13396,97,1
13397,143,3
13398,166,3
13399,61,0
13400,210,4
13401,69,1
13402,61,0
13403,61,0
13404,61,0
13405,188,4
13406,246,5
13407,61,0
13408,140,3
13409,210,4
13410,97,1
13411,97,1
13412,61,0
13413,110,2
13414,174,3
13415,46,0
13416,64,0
13417,97,1
13418,287,6
13419,133,2
13420,61,0
13421,210,4
13422,61,0
13423,133,2
13424,61,0
13425,185,4
13426,61,0
13427,61,0
13428,61,0
13429,287,6
13430,49,0
13431,97,1
13432,513,12
13433,222,5
13434,210,4
13435,133,2
13436,61,0
13437,61,0
13438,62,0
13439,323,7
13440,71,1
13441,333,8
13442,140,3
13443,68,1
13444,61,0
13445,61,0
13446,61,0
13447,359,8
13448,61,0
13449,246,5
13450,246,5
13451,97,1
13452,133,2
13453,134,2
13454,210,4
13455,97,1
13456,108,2
13457,133,2
13458,61,0
13459,61,0
13460,287,6
13461,43,0
13462,97,1
13463,69,1
13464,133,2
13465,174,3
13466,97,1
13467,64,0
13468,133,2
13469,133,2
13470,61,0
13471,97,1
13472,97,1
13473,99,1
13474,61,0
13475,135,2
13476,61,0
13477,174,3
13478,97,1
13479,61,0
13480,97,1
13481,97,1
13482,61,0
13483,287,6
13484,61,0
13485,61,0
13486,61,0
13487,97,1
13488,97,1
13489,113,2
13490,61,0
13491,359,8
13492,61,0
13493,182,4
13494,61,0
13495,61,0
13496,61,0
13497,174,3
13498,436,10
13499,287,6
13500,67,1
13501,246,5
13502,97,1
13503,133,2
13504,97,1
13505,149,3
13506,73,1
13507,61,0
13508,210,4
13509,174,3
13510,137,3
13511,61,0
13512,97,1
13513,61,0
13514,61,0
13515,37,0
13516,133,2
13517,174,3
13518,61,0
13519,61,0
13520,246,5
13521,61,0
13522,70,1
13523,61,0
13524,61,0
13525,135,2
13526,55,0
13527,61,0
13528,140,3
13529,61,0
13530,189,4
13531,220,5
13532,174,3
13533,47,0
13534,161,3
13535,61,0
13536,61,0
13537,110,2
13538,287,6
13539,256,6
13540,287,6
13541,61,0
13542,287,6
13543,174,3
13544,61,0
13545,246,5
13546,148,3
13547,73,1
13548,140,3
13549,246,5
13550,158,3
13551,182,4
13552,174,3
13553,61,0
13554,66,1
13555,61,0
13556,71,1
13557,174,3
13558,61,0
13559,246,5
13560,97,1
13561,210,4
13562,97,1
13563,110,2
13564,287,6
13565,133,2
13566,61,0
13567,71,1
13568,97,1
13569,174,3
13570,106,2
13571,133,2
13572,89,1
13573,184,4
13574,105,2
13575,246,5
13576,61,0
13577,97,1
13578,61,0
13579,174,3
13580,359,8
13581,97,1
13582,133,2
13583,133,2
13584,70,1
13585,61,0
13586,372,9
13587,61,0
13588,246,5
13589,359,8
13590,61,0
13591,133,2
13592,133,2
13593,133,2
13594,175,3
13595,246,5
