episode,frames,pipes
9484,97,1
9485,61,0
9486,52,0
9487,61,0
9488,61,0
9489,61,0
9490,43,0
9491,61,0
9492,61,0
9493,61,0
9494,41,0
9495,41,0
9496,61,0
9497,174,3
9498,97,1
9499,46,0
9500,61,0
9501,61,0
9502,61,0
9503,61,0
9504,61,0
9505,61,0
9506,41,0
9507,61,0
9508,61,0
9509,97,1
9510,61,0
9511,154,3
9512,46,0
9513,97,1
9514,61,0
9515,61,0
9516,61,0
9517,61,0
9518,62,0
9519,61,0
9520,133,2
9521,61,0
9522,76,1
9523,61,0
9524,61,0
9525,61,0
9526,42,0
9527,61,0
9528,97,1
9529,61,0
9530,43,0
9531,65,1
9532,40,0
9533,97,1
9534,97,1
9535,68,1
9536,61,0
9537,97,1
9538,133,2
9539,61,0
9540,97,1
9541,97,1
9542,61,0
9543,61,0
9544,41,0
9545,61,0
9546,61,0
9547,61,0
9548,97,1
9549,46,0
9550,61,0
9551,61,0
9552,97,1
9553,61,0
9554,97,1
9555,97,1
9556,61,0
9557,97,1
9558,97,1
9559,61,0
9560,174,3
9561,61,0
9562,133,2
9563,61,0
9564,61,0
9565,61,0
9566,61,0
9567,42,0
9568,61,0
9569,97,1
9570,61,0
9571,97,1
9572,40,0
9573,61,0
9574,61,0
9575,97,1
9576,97,1
9577,61,0
9578,61,0
9579,61,0
9580,61,0
9581,61,0
9582,69,1
9583,41,0
9584,97,1
9585,61,0
9586,61,0
9587,61,0
9588,61,0
9589,61,0
9590,56,0
9591,61,0
9592,61,0
9593,38,0
9594,61,0
9595,97,1
9596,41,0
9597,51,0
9598,61,0
9599,62,0
9600,61,0
9601,61,0
9602,44,0
9603,103,2
9604,61,0
9605,43,0
9606,61,0
9607,97,1
9608,61,0
9609,61,0
9610,61,0
9611,97,1
9612,97,1
9613,61,0
9614,97,1
9615,62,0
9616,61,0
9617,49,0
9618,108,2
9619,61,0
9620,61,0
9621,133,2
9622,61,0
9623,50,0
9624,133,2
9625,61,0
9626,61,0
9627,61,0
9628,61,0
9629,61,0
9630,210,4
9631,97,1
9632,174,3
9633,97,1
9634,61,0
9635,37,0
9636,61,0
9637,61,0
9638,97,1
9639,97,1
9640,77,1
9641,54,0
9642,40,0
9643,61,0
9644,61,0
9645,61,0
9646,61,0
9647,61,0
9648,100,1
9649,61,0
9650,61,0
9651,85,1
9652,61,0
9653,61,0
9654,61,0
9655,61,0
9656,61,0
9657,97,1
9658,49,0
9659,61,0
9660,61,0
9661,97,1
9662,61,0
9663,133,2
9664,97,1
9665,97,1
9666,61,0
9667,97,1
9668,40,0
9669,61,0
9670,61,0
9671,97,1
9672,61,0
9673,61,0
9674,61,0
9675,51,0
9676,61,0
9677,61,0
9678,61,0
9679,61,0
9680,61,0
9681,54,0
9682,67,1
9683,61,0
9684,61,0
9685,55,0
9686,55,0
9687,61,0
9688,40,0
9689,61,0
9690,61,0
9691,61,0
9692,97,1
9693,61,0
9694,46,0
9695,108,2
9696,39,0
9697,102,2
9698,61,0
9699,61,0
9700,61,0
9701,174,3
9702,48,0
9703,71,1
9704,61,0
9705,174,3
9706,61,0
9707,44,0
9708,66,1
9709,61,0
9710,61,0
9711,61,0
9712,61,0
9713,85,1
9714,61,0
9715,61,0
9716,61,0
9717,104,2
9718,61,0
9719,61,0
9720,133,2
9721,61,0
9722,61,0
9723,97,1
9724,61,0
9725,61,0
9726,54,0
9727,61,0
9728,61,0
9729,61,0
9730,210,4
9731,41,0
9732,61,0
9733,71,1
9734,97,1
9735,61,0
9736,97,1
9737,61,0
9738,97,1
9739,159,3
9740,61,0
9741,61,0
9742,61,0
9743,65,1
9744,97,1
9745,61,0
9746,61,0
9747,61,0
9748,61,0
9749,50,0
9750,97,1
9751,61,0
9752,61,0
9753,61,0
9754,61,0
9755,61,0
9756,61,0
9757,61,0
9758,61,0
9759,44,0
9760,61,0
9761,61,0
9762,61,0
9763,61,0
9764,61,0
9765,97,1
9766,50,0
9767,41,0
9768,61,0
9769,84,1
9770,61,0
9771,61,0
9772,43,0
9773,61,0
9774,61,0
9775,97,1
9776,61,0
9777,42,0
9778,61,0
9779,61,0
9780,61,0
9781,133,2
9782,61,0
9783,61,0
9784,61,0
9785,61,0
9786,61,0
9787,61,0
9788,41,0
9789,61,0
9790,61,0
9791,61,0
9792,61,0
9793,97,1
9794,61,0
9795,53,0
9796,61,0
9797,40,0
9798,61,0
9799,61,0
9800,61,0
9801,174,3
9802,61,0
9803,174,3
9804,61,0
9805,210,4
9806,45,0
9807,97,1
9808,64,0
9809,61,0
9810,61,0
9811,61,0
9812,51,0
9813,160,3
9814,97,1
9815,38,0
9816,97,1
9817,61,0
9818,61,0
9819,88,1
9820,42,0
9821,61,0
9822,61,0
9823,61,0
9824,61,0
9825,106,2
9826,45,0
9827,61,0
9828,88,1
9829,97,1
9830,61,0
9831,61,0
9832,61,0
9833,97,1
9834,97,1
9835,66,1
9836,61,0
9837,42,0
9838,97,1
9839,61,0
9840,61,0
9841,61,0
9842,61,0
9843,61,0
9844,61,0
9845,61,0
9846,61,0
9847,61,0
9848,61,0
9849,97,1
9850,61,0
9851,97,1
9852,61,0
9853,184,4
9854,61,0
9855,51,0
9856,61,0
9857,61,0
9858,61,0
9859,133,2
9860,174,3
9861,61,0
9862,44,0
9863,61,0
9864,61,0
9865,61,0
9866,97,1
9867,42,0
9868,61,0
9869,287,6
9870,44,0
9871,61,0
9872,61,0
9873,61,0
9874,61,0
9875,61,0
9876,44,0
9877,61,0
9878,61,0
9879,61,0
9880,61,0
9881,210,4
9882,44,0
9883,97,1
9884,50,0
9885,61,0
9886,61,0
9887,43,0
9888,97,1
9889,61,0
9890,133,2
9891,61,0
9892,97,1
9893,41,0
9894,61,0
9895,121,2
9896,61,0
9897,61,0
9898,42,0
9899,97,1
9900,61,0
9901,61,0
9902,61,0
9903,97,1
9904,61,0
9905,97,1
9906,88,1
9907,37,0
9908,61,0
9909,44,0
9910,61,0
9911,61,0
9912,61,0
9913,61,0
9914,61,0
9915,61,0
9916,42,0
9917,97,1
9918,61,0
9919,61,0
9920,60,0
9921,41,0
9922,61,0
9923,133,2
9924,47,0
9925,97,1
9926,97,1
9927,39,0
9928,44,0
9929,61,0
9930,61,0
9931,133,2
9932,61,0
9933,61,0
9934,133,2
9935,49,0
9936,61,0
9937,61,0
9938,61,0
9939,97,1
9940,61,0
9941,97,1
9942,61,0
9943,61,0
9944,97,1
9945,61,0
9946,44,0
9947,61,0
9948,61,0
9949,61,0
9950,97,1
9951,61,0
9952,44,0
9953,61,0
9954,61,0
9955,61,0
9956,50,0
9957,49,0
9958,61,0
9959,133,2
9960,61,0
9961,66,1
9962,61,0
9963,61,0
9964,61,0
9965,61,0
9966,61,0
9967,61,0
9968,112,2
9969,61,0
9970,61,0
9971,61,0
9972,63,0
9973,54,0
9974,61,0
9975,61,0
9976,61,0
9977,61,0
9978,174,3
9979,61,0
9980,61,0
9981,97,1
9982,61,0
9983,61,0
9984,40,0
9985,41,0
9986,61,0
9987,70,1
9988,86,1
9989,61,0
9990,61,0
9991,61,0
9992,61,0
9993,61,0
9994,61,0
9995,61,0
9996,61,0
9997,61,0
9998,53,0
9999,61,0
10000,61,0
10001,72,1
10002,61,0
10003,61,0
10004,61,0
10005,43,0
10006,43,0
10007,61,0
10008,61,0
10009,61,0
10010,61,0
10011,174,3
10012,56,0
10013,210,4
10014,61,0
10015,174,3
10016,97,1
10017,133,2
10018,61,0
10019,61,0
10020,61,0
10021,61,0
10022,61,0
10023,97,1
10024,61,0
10025,174,3
10026,57,0
10027,61,0
10028,61,0
10029,61,0
10030,61,0
10031,97,1
10032,61,0
10033,61,0
10034,61,0
10035,58,0
10036,44,0
10037,61,0
10038,61,0
10039,51,0
10040,56,0
10041,61,0
10042,61,0
10043,61,0
10044,133,2
10045,97,1
10046,61,0
10047,55,0
10048,43,0
10049,61,0
10050,61,0
10051,97,1
10052,61,0
10053,174,3
10054,174,3
10055,61,0
10056,133,2
10057,97,1
10058,61,0
10059,61,0
10060,41,0
10061,97,1
10062,61,0
10063,174,3
10064,61,0
10065,61,0
10066,97,1
10067,52,0
10068,61,0
10069,61,0
10070,39,0
10071,61,0
10072,97,1
10073,61,0
10074,61,0
10075,61,0
10076,133,2
10077,72,1
10078,61,0
10079,97,1
10080,61,0
10081,61,0
10082,61,0
10083,61,0
10084,43,0
10085,61,0
10086,61,0
10087,61,0
10088,61,0
10089,61,0
10090,61,0
10091,61,0
10092,61,0
10093,61,0
10094,61,0
10095,97,1
10096,96,1
10097,97,1
10098,61,0
10099,61,0
10100,61,0
10101,61,0
10102,61,0
10103,61,0
10104,61,0
10105,61,0
10106,59,0
10107,61,0
10108,61,0
10109,42,0
10110,97,1
10111,61,0
10112,174,3
10113,61,0
10114,61,0
10115,61,0
10116,41,0
10117,61,0
10118,61,0
10119,44,0
10120,66,1
10121,61,0
10122,61,0
10123,61,0
10124,63,0
10125,61,0
10126,61,0
10127,60,0
10128,61,0
10129,133,2
10130,61,0
10131,43,0
10132,97,1
10133,61,0
10134,44,0
10135,61,0
10136,61,0
10137,61,0
10138,61,0
10139,61,0
10140,61,0
10141,49,0
10142,42,0
10143,61,0
10144,61,0
10145,61,0
10146,61,0
10147,50,0
10148,53,0
10149,41,0
10150,61,0
10151,61,0
10152,61,0
10153,61,0
10154,61,0
10155,61,0
10156,61,0
10157,61,0
10158,61,0
10159,61,0
10160,61,0
10161,61,0
10162,174,3
10163,61,0
10164,60,0
10165,287,6
10166,61,0
10167,61,0
10168,48,0
10169,61,0
10170,61,0
10171,61,0
10172,61,0
10173,63,0
10174,61,0
10175,61,0
10176,61,0
10177,61,0
10178,61,0
10179,97,1
10180,61,0
10181,61,0
10182,41,0
10183,61,0
10184,174,3
10185,61,0
10186,61,0
10187,112,2
10188,97,1
10189,97,1
10190,61,0
10191,73,1
10192,61,0
10193,44,0
10194,174,3
10195,97,1
10196,59,0
10197,61,0
10198,61,0
10199,61,0
10200,61,0
10201,61,0
10202,61,0
10203,97,1
10204,97,1
10205,60,0
10206,97,1
10207,61,0
10208,61,0
10209,74,1
10210,61,0
10211,133,2
10212,61,0
10213,42,0
10214,61,0
10215,61,0
10216,61,0
10217,61,0
10218,61,0
10219,61,0
10220,92,1
10221,61,0
10222,61,0
10223,61,0
10224,61,0
10225,133,2
10226,61,0
10227,54,0
10228,163,3
10229,61,0
10230,61,0
10231,61,0
10232,61,0
10233,97,1
10234,88,1
10235,61,0
10236,133,2
10237,97,1
10238,61,0
10239,61,0
10240,61,0
10241,56,0
10242,61,0
10243,61,0
10244,61,0
10245,44,0
10246,111,2
10247,61,0
10248,44,0
10249,97,1
10250,61,0
10251,61,0
10252,61,0
10253,97,1
10254,133,2
10255,133,2
10256,97,1
10257,61,0
10258,61,0
10259,61,0
10260,61,0
10261,97,1
10262,174,3
10263,133,2
10264,61,0
10265,61,0
10266,108,2
10267,61,0
10268,44,0
10269,61,0
10270,54,0
10271,61,0
10272,61,0
10273,97,1
10274,61,0
10275,61,0
10276,61,0
10277,61,0
10278,97,1
10279,87,1
10280,49,0
10281,61,0
10282,61,0
10283,61,0
10284,61,0
10285,61,0
10286,61,0
10287,61,0
10288,41,0
10289,61,0
10290,41,0
10291,61,0
10292,61,0
10293,43,0
10294,61,0
10295,61,0
10296,45,0
10297,61,0
10298,41,0
10299,61,0
10300,61,0
10301,61,0
10302,61,0
10303,102,2
10304,61,0
10305,61,0
10306,108,2
10307,61,0
10308,61,0
10309,202,4
10310,61,0
10311,61,0
10312,46,0
10313,61,0
10314,97,1
10315,91,1
10316,61,0
10317,97,1
10318,61,0
10319,174,3
10320,85,1
10321,61,0
10322,61,0
10323,174,3
10324,61,0
10325,61,0
10326,61,0
10327,42,0
10328,61,0
10329,61,0
10330,97,1
10331,61,0
10332,61,0
10333,97,1
10334,65,1
10335,97,1
10336,61,0
10337,61,0
10338,61,0
10339,61,0
10340,133,2
10341,61,0
10342,61,0
10343,45,0
10344,43,0
10345,61,0
10346,61,0
10347,61,0
10348,61,0
10349,97,1
10350,46,0
10351,61,0
10352,61,0
10353,61,0
10354,61,0
10355,61,0
10356,61,0
10357,61,0
10358,61,0
10359,61,0
10360,61,0
10361,61,0
10362,49,0
10363,61,0
10364,97,1
10365,44,0
10366,61,0
10367,97,1
10368,61,0
10369,61,0
10370,61,0
10371,61,0
10372,61,0
10373,97,1
10374,61,0
10375,41,0
10376,61,0
10377,61,0
10378,61,0
10379,40,0
10380,97,1
10381,61,0
10382,61,0
10383,61,0
10384,43,0
10385,61,0
10386,61,0
10387,61,0
10388,61,0
10389,97,1
10390,133,2
10391,61,0
10392,61,0
10393,44,0
10394,61,0
10395,57,0
10396,61,0
10397,97,1
10398,73,1
10399,61,0
10400,40,0
10401,61,0
10402,44,0
10403,61,0
10404,61,0
10405,61,0
10406,61,0
10407,61,0
10408,97,1
10409,61,0
10410,61,0
10411,61,0
10412,61,0
10413,97,1
10414,61,0
10415,97,1
10416,58,0
10417,56,0
10418,97,1
10419,61,0
10420,210,4
10421,41,0
10422,61,0
10423,61,0
10424,55,0
10425,61,0
10426,87,1
10427,40,0
10428,61,0
10429,61,0
10430,61,0
10431,61,0
10432,61,0
10433,61,0
10434,61,0
10435,61,0
10436,61,0
10437,94,1
10438,61,0
10439,65,1
10440,97,1
10441,61,0
10442,61,0
10443,97,1
10444,61,0
10445,43,0
10446,61,0
10447,61,0
10448,44,0
10449,97,1
10450,97,1
10451,61,0
10452,69,1
10453,61,0
10454,61,0
10455,61,0
10456,174,3
10457,61,0
10458,40,0
10459,61,0
10460,61,0
10461,61,0
10462,97,1
10463,44,0
10464,61,0
10465,61,0
10466,133,2
10467,61,0
10468,61,0
10469,39,0
10470,97,1
10471,61,0
10472,61,0
10473,97,1
10474,67,1
10475,61,0
10476,61,0
10477,61,0
10478,123,2
10479,41,0
10480,61,0
10481,42,0
10482,97,1
10483,61,0
10484,61,0
10485,61,0
10486,61,0
10487,133,2
10488,97,1
10489,61,0
10490,60,0
10491,97,1
10492,61,0
10493,61,0
10494,61,0
10495,246,5
10496,61,0
10497,61,0
10498,50,0
10499,61,0
10500,61,0
10501,133,2
10502,61,0
10503,61,0
10504,61,0
10505,61,0
10506,61,0
10507,61,0
10508,61,0
10509,61,0
10510,160,3
10511,246,5
10512,61,0
10513,61,0
10514,61,0
10515,61,0
10516,61,0
10517,42,0
10518,61,0
10519,61,0
10520,61,0
10521,61,0
10522,61,0
10523,141,3
10524,61,0
10525,61,0
10526,61,0
10527,99,1
10528,61,0
10529,66,1
10530,61,0
10531,40,0
10532,85,1
10533,61,0
10534,44,0
10535,133,2
10536,148,3
10537,61,0
10538,61,0
10539,61,0
10540,61,0
10541,50,0
10542,97,1
10543,61,0
10544,41,0
10545,61,0
10546,61,0
10547,61,0
10548,59,0
10549,61,0
10550,97,1
10551,61,0
10552,49,0
10553,61,0
10554,97,1
10555,61,0
10556,61,0
10557,97,1
10558,61,0
10559,61,0
10560,44,0
10561,61,0
10562,61,0
10563,61,0
10564,61,0
10565,61,0
10566,61,0
10567,97,1
10568,97,1
10569,61,0
10570,61,0
10571,47,0
10572,97,1
10573,61,0
10574,61,0
10575,61,0
10576,61,0
10577,97,1
10578,61,0
10579,61,0
10580,50,0
10581,52,0
10582,61,0
10583,44,0
10584,41,0
10585,41,0
10586,61,0
10587,61,0
10588,61,0
10589,61,0
10590,97,1
10591,97,1
10592,61,0
10593,61,0
10594,40,0
10595,44,0
10596,74,1
10597,61,0
10598,40,0
10599,61,0
10600,61,0
10601,61,0
10602,61,0
10603,61,0
10604,44,0
10605,61,0
10606,61,0
10607,91,1
10608,61,0
10609,61,0
10610,61,0
10611,400,9
10612,40,0
10613,97,1
10614,61,0
10615,61,0
10616,174,3
10617,97,1
10618,61,0
10619,160,3
10620,61,0
10621,61,0
10622,61,0
10623,61,0
10624,45,0
10625,61,0
10626,61,0
10627,61,0
10628,61,0
10629,61,0
10630,61,0
10631,97,1
10632,61,0
10633,61,0
10634,61,0
10635,61,0
10636,97,1
10637,61,0
10638,61,0
10639,63,0
10640,50,0
10641,58,0
10642,61,0
10643,61,0
10644,61,0
10645,61,0
10646,61,0
10647,61,0
10648,61,0
10649,61,0
10650,61,0
10651,44,0
10652,60,0
10653,61,0
10654,88,1
10655,61,0
10656,61,0
10657,272,6
10658,61,0
10659,72,1
10660,61,0
10661,97,1
10662,54,0
10663,61,0
10664,61,0
10665,61,0
10666,97,1
10667,61,0
10668,133,2
10669,44,0
10670,110,2
10671,61,0
10672,125,2
10673,61,0
10674,61,0
10675,51,0
10676,97,1
10677,61,0
10678,61,0
10679,59,0
10680,68,1
10681,57,0
10682,42,0
10683,61,0
10684,44,0
10685,97,1
10686,61,0
10687,45,0
10688,61,0
10689,98,1
10690,61,0
10691,97,1
10692,61,0
10693,61,0
10694,48,0
10695,39,0
10696,61,0
10697,97,1
10698,61,0
10699,61,0
10700,61,0
10701,61,0
10702,61,0
10703,61,0
10704,48,0
10705,61,0
10706,61,0
10707,61,0
10708,74,1
10709,174,3
10710,44,0
10711,61,0
10712,41,0
10713,97,1
10714,94,1
10715,61,0
10716,43,0
10717,97,1
10718,61,0
10719,61,0
10720,61,0
10721,40,0
10722,61,0
10723,97,1
10724,61,0
10725,61,0
10726,97,1
10727,51,0
10728,61,0
10729,95,1
10730,97,1
10731,61,0
10732,61,0
10733,61,0
10734,61,0
10735,61,0
10736,61,0
10737,43,0
10738,61,0
10739,61,0
10740,97,1
10741,61,0
10742,61,0
10743,61,0
10744,61,0
10745,61,0
10746,97,1
10747,61,0
10748,51,0
10749,61,0
10750,61,0
10751,66,1
10752,61,0
10753,61,0
10754,137,3
10755,61,0
10756,97,1
10757,41,0
10758,61,0
10759,50,0
10760,61,0
10761,106,2
10762,61,0
10763,174,3
10764,61,0
10765,97,1
10766,61,0
10767,61,0
10768,61,0
10769,61,0
10770,61,0
10771,42,0
10772,97,1
10773,61,0
10774,61,0
10775,44,0
10776,61,0
10777,40,0
10778,61,0
10779,61,0
10780,61,0
10781,61,0
10782,61,0
10783,133,2
10784,76,1
10785,77,1
10786,61,0
10787,61,0
10788,61,0
10789,49,0
10790,61,0
10791,61,0
10792,87,1
10793,61,0
10794,61,0
10795,97,1
10796,61,0
10797,133,2
10798,61,0
10799,42,0
10800,61,0
10801,43,0
10802,49,0
10803,61,0
10804,61,0
10805,97,1
10806,133,2
10807,61,0
10808,133,2
10809,61,0
10810,47,0
10811,61,0
10812,97,1
10813,61,0
10814,61,0
10815,61,0
10816,97,1
10817,44,0
10818,61,0
10819,50,0
10820,61,0
10821,97,1
10822,61,0
10823,61,0
10824,61,0
10825,61,0
10826,42,0
10827,61,0
10828,64,0
10829,97,1
10830,174,3
10831,174,3
10832,85,1
10833,86,1
10834,126,2
10835,43,0
10836,42,0
10837,61,0
10838,106,2
10839,61,0
10840,61,0
10841,40,0
10842,97,1
10843,61,0
10844,51,0
10845,133,2
10846,52,0
10847,61,0
10848,52,0
10849,61,0
10850,61,0
10851,61,0
10852,97,1
10853,61,0
10854,52,0
10855,97,1
10856,42,0
10857,61,0
10858,61,0
10859,61,0
10860,44,0
10861,61,0
10862,61,0
10863,61,0
10864,61,0
10865,70,1
10866,61,0
10867,61,0
10868,46,0
10869,246,5
10870,160,3
10871,61,0
10872,97,1
10873,61,0
10874,174,3
10875,61,0
10876,61,0
10877,61,0
10878,61,0
10879,61,0
10880,61,0
10881,61,0
10882,88,1
10883,61,0
10884,61,0
10885,61,0
10886,61,0
10887,40,0
10888,61,0
10889,56,0
10890,61,0
10891,61,0
10892,61,0
10893,41,0
10894,61,0
10895,59,0
10896,133,2
10897,43,0
10898,61,0
10899,174,3
10900,61,0
10901,97,1
10902,70,1
10903,64,0
10904,61,0
10905,256,6
10906,61,0
10907,61,0
10908,61,0
10909,97,1
10910,42,0
10911,61,0
10912,61,0
10913,97,1
10914,48,0
10915,56,0
10916,97,1
10917,61,0
10918,61,0
10919,61,0
10920,61,0
10921,210,4
10922,174,3
10923,61,0
10924,61,0
10925,61,0
10926,44,0
10927,61,0
10928,61,0
10929,97,1
10930,51,0
10931,61,0
10932,61,0
10933,64,0
10934,61,0
10935,61,0
10936,55,0
10937,61,0
10938,61,0
10939,61,0
10940,61,0
10941,111,2
10942,61,0
10943,61,0
10944,61,0
10945,61,0
10946,61,0
10947,61,0
10948,61,0
10949,61,0
10950,180,4
10951,44,0
10952,61,0
10953,97,1
10954,97,1
10955,40,0
10956,61,0
10957,61,0
10958,49,0
10959,48,0
10960,67,1
10961,124,2
10962,61,0
10963,54,0
10964,61,0
10965,61,0
10966,61,0
10967,97,1
10968,58,0
10969,133,2
10970,61,0
10971,45,0
10972,61,0
10973,61,0
10974,69,1
10975,61,0
10976,61,0
10977,61,0
10978,61,0
10979,61,0
10980,61,0
10981,61,0
10982,45,0
10983,61,0
10984,61,0
10985,61,0
10986,44,0
10987,61,0
10988,61,0
10989,61,0
10990,61,0
10991,97,1
10992,61,0
10993,169,3
10994,61,0
10995,61,0
10996,41,0
10997,61,0
10998,61,0
10999,84,1
11000,61,0
11001,97,1
11002,61,0
11003,45,0
11004,210,4
11005,97,1
11006,61,0
11007,49,0
11008,61,0
11009,61,0
11010,61,0
11011,61,0
11012,48,0
11013,61,0
11014,61,0
11015,54,0
11016,61,0
11017,61,0
11018,61,0
11019,61,0
11020,97,1
11021,61,0
11022,133,2
11023,133,2
11024,61,0
11025,61,0
11026,61,0
11027,59,0
11028,97,1
11029,61,0
11030,61,0
11031,97,1
11032,97,1
11033,97,1
11034,133,2
11035,51,0
11036,61,0
11037,61,0
11038,61,0
11039,61,0
11040,61,0
11041,61,0
11042,61,0
11043,62,0
11044,61,0
11045,174,3
11046,61,0
11047,157,3
11048,61,0
11049,44,0
11050,61,0
11051,97,1
11052,40,0
11053,61,0
11054,174,3
11055,38,0
11056,61,0
11057,44,0
11058,112,2
11059,174,3
11060,61,0
11061,158,3
11062,97,1
11063,61,0
11064,61,0
11065,61,0
11066,174,3
11067,174,3
11068,97,1
11069,61,0
11070,47,0
11071,61,0
11072,61,0
11073,61,0
11074,61,0
11075,61,0
11076,97,1
11077,61,0
11078,61,0
11079,61,0
11080,61,0
11081,134,2
11082,48,0
11083,61,0
11084,61,0
11085,97,1
11086,61,0
11087,42,0
11088,61,0
11089,97,1
11090,61,0
11091,61,0
11092,61,0
11093,61,0
11094,61,0
11095,61,0
11096,61,0
11097,61,0
11098,287,6
11099,174,3
11100,61,0
11101,61,0
11102,61,0
11103,61,0
11104,61,0
11105,61,0
11106,61,0
11107,61,0
11108,61,0
11109,42,0
11110,97,1
11111,66,1
11112,58,0
11113,41,0
11114,61,0
11115,61,0
11116,45,0
11117,61,0
11118,97,1
11119,133,2
11120,61,0
11121,61,0
11122,61,0
11123,61,0
11124,61,0
11125,85,1
11126,61,0
11127,42,0
11128,121,2
11129,61,0
11130,97,1
11131,210,4
11132,69,1
11133,61,0
11134,61,0
11135,61,0
11136,61,0
11137,59,0
11138,97,1
11139,61,0
11140,61,0
11141,84,1
11142,61,0
11143,61,0
11144,61,0
11145,40,0
11146,41,0
11147,40,0
11148,64,0
11149,61,0
11150,61,0
11151,61,0
11152,44,0
11153,97,1
11154,61,0
11155,61,0
11156,61,0
11157,42,0
11158,92,1
11159,43,0
11160,61,0
11161,61,0
11162,174,3
11163,61,0
11164,50,0
11165,61,0
11166,61,0
11167,61,0
11168,87,1
11169,72,1
11170,97,1
11171,97,1
11172,61,0
11173,61,0
11174,61,0
11175,61,0
11176,42,0
11177,61,0
11178,61,0
11179,97,1
11180,61,0
11181,61,0
11182,61,0
11183,61,0
11184,61,0
11185,61,0
11186,61,0
11187,97,1
11188,61,0
11189,97,1
11190,61,0
11191,133,2
11192,61,0
11193,97,1
11194,61,0
11195,61,0
11196,61,0
11197,61,0
11198,61,0
11199,61,0
11200,61,0
11201,61,0
11202,61,0
11203,61,0
11204,61,0
11205,133,2
11206,61,0
11207,61,0
11208,61,0
11209,61,0
11210,61,0
11211,61,0
11212,53,0
11213,61,0
11214,61,0
11215,61,0
11216,53,0
11217,239,5
11218,61,0
11219,133,2
11220,61,0
11221,61,0
11222,61,0
11223,61,0
11224,51,0
11225,61,0
11226,61,0
11227,41,0
11228,61,0
11229,61,0
11230,61,0
11231,61,0
11232,61,0
11233,61,0
11234,40,0
11235,61,0
11236,61,0
11237,74,1
11238,56,0
11239,61,0
11240,52,0
11241,43,0
11242,61,0
11243,61,0
11244,38,0
11245,147,3
11246,61,0
11247,61,0
11248,61,0
11249,54,0
11250,61,0
11251,61,0
11252,61,0
11253,61,0
11254,133,2
11255,97,1
11256,61,0
11257,61,0
11258,46,0
11259,61,0
11260,61,0
11261,97,1
11262,61,0
11263,97,1
11264,61,0
11265,61,0
11266,61,0
11267,61,0
11268,61,0
11269,61,0
11270,61,0
11271,61,0
11272,45,0
11273,68,1
11274,61,0
11275,97,1
11276,61,0
11277,61,0
11278,97,1
11279,61,0
11280,46,0
11281,61,0
11282,61,0
11283,61,0
11284,61,0
11285,97,1
11286,61,0
11287,61,0
11288,38,0
11289,40,0
11290,61,0
11291,97,1
11292,87,1
11293,61,0
11294,61,0
11295,61,0
11296,54,0
11297,61,0
11298,38,0
11299,97,1
11300,41,0
11301,49,0
11302,61,0
11303,61,0
11304,61,0
11305,92,1
11306,133,2
11307,41,0
11308,61,0
11309,87,1
11310,61,0
11311,61,0
11312,41,0
11313,61,0
11314,43,0
11315,97,1
11316,61,0
11317,61,0
11318,61,0
11319,61,0
11320,61,0
11321,97,1
11322,61,0
11323,133,2
11324,97,1
11325,61,0
11326,61,0
11327,61,0
11328,61,0
11329,61,0
11330,61,0
11331,61,0
11332,61,0
11333,133,2
11334,61,0
11335,44,0
11336,61,0
11337,43,0
11338,61,0
11339,61,0
11340,61,0
11341,61,0
11342,133,2
11343,61,0
11344,61,0
11345,61,0
11346,61,0
11347,61,0
11348,160,3
11349,61,0
11350,61,0
11351,61,0
11352,61,0
11353,61,0
11354,51,0
11355,61,0
11356,61,0
11357,97,1
11358,97,1
11359,61,0
11360,61,0
11361,61,0
11362,61,0
11363,61,0
11364,61,0
11365,61,0
11366,61,0
11367,61,0
11368,61,0
11369,61,0
11370,61,0
11371,97,1
11372,61,0
11373,61,0
11374,61,0
11375,108,2
11376,61,0
11377,61,0
11378,61,0
11379,97,1
11380,68,1
11381,61,0
11382,97,1
11383,56,0
11384,61,0
11385,61,0
11386,97,1
11387,61,0
11388,61,0
11389,61,0
11390,61,0
11391,61,0
11392,61,0
11393,61,0
11394,97,1
11395,61,0
11396,67,1
11397,61,0
11398,61,0
11399,186,4
11400,133,2
11401,87,1
11402,61,0
11403,97,1
11404,61,0
11405,61,0
11406,174,3
11407,61,0
11408,61,0
11409,54,0
11410,97,1
11411,61,0
11412,61,0
11413,61,0
11414,167,3
11415,61,0
11416,61,0
11417,46,0
11418,61,0
11419,139,3
11420,61,0
11421,169,3
11422,45,0
11423,54,0
11424,61,0
11425,61,0
11426,49,0
11427,61,0
11428,61,0
11429,61,0
11430,61,0
11431,61,0
11432,97,1
11433,61,0
11434,61,0
11435,97,1
11436,61,0
11437,61,0
11438,97,1
11439,61,0
11440,61,0
11441,61,0
11442,61,0
11443,61,0
11444,215,5
11445,97,1
11446,61,0
11447,61,0
11448,61,0
11449,61,0
11450,61,0
11451,97,1
11452,97,1
11453,61,0
11454,174,3
11455,97,1
11456,61,0
11457,61,0
11458,61,0
11459,97,1
11460,133,2
11461,61,0
11462,61,0
11463,42,0
11464,51,0
11465,46,0
11466,61,0
11467,43,0
11468,97,1
11469,61,0
11470,61,0
11471,68,1
11472,97,1
11473,40,0
11474,61,0
11475,61,0
11476,61,0
11477,61,0
11478,61,0
11479,97,1
11480,61,0
11481,61,0
